ImageId,LabelId,Confidence,PixelCount,EncodedPixels
669d5767217c107f01ce3ed46bf81060,36,0.3478935957,18,76 5|194 3
66cdbd21a42afddc6f69af1eb155c232,33,0.2885927558,3894,156 33|211 115
66cdbd21a42afddc6f69af1eb155c232,36,0.2174249142,477,38 35|288 13
66f4d1311e7ebdde2bd864323b4b07a7,35,0.493845582,40,302 7|269 5
66f4d1311e7ebdde2bd864323b4b07a7,36,0.1765862852,24,77 8|245 2
66f4d1311e7ebdde2bd864323b4b07a7,36,0.1243525445,14,229 4|277 3
674d84fbd93829249e5e318b397c4dc8,36,0.8356528282,12,74 3|281 3
674d84fbd93829249e5e318b397c4dc8,36,0.7164254189,21,328 6|276 3
674d84fbd93829249e5e318b397c4dc8,33,0.4900568724,1530,200 21|233 71
674d84fbd93829249e5e318b397c4dc8,36,0.4610738754,20,265 5|276 3
676ae4d1f6f551f576e7007232b3139c,36,0.6674256325,15,198 5|278 2
676ae4d1f6f551f576e7007232b3139c,35,0.4625637531,29,269 6|266 4
676ae4d1f6f551f576e7007232b3139c,36,0.2252659798,27,14 6|178 4
676ae4d1f6f551f576e7007232b3139c,33,0.1043909341,1412,131 24|243 56
67ac1b054c58309aa0b7a707f60cb514,33,0.9457841516,25,168 6|279 3
67ac1b054c58309aa0b7a707f60cb514,36,0.8133856654,32,233 7|270 4
67ac1b054c58309aa0b7a707f60cb514,36,0.788680017,13,197 4|265 2
67ac1b054c58309aa0b7a707f60cb514,35,0.6245961189,38,267 7|271 5
67ac1b054c58309aa0b7a707f60cb514,35,0.3038716614,137,308 13|264 10
67c968e2f212c8f909ed98a17da0099b,36,0.7063739896,19,299 5|276 3
67c968e2f212c8f909ed98a17da0099b,36,0.3529220819,14,168 5|282 2
67c968e2f212c8f909ed98a17da0099b,36,0.1845631003,12,234 5|279 2
67c968e2f212c8f909ed98a17da0099b,33,0.1043541878,25,197 6|276 4
c98760d531ea2fb17144e3131cb6d719,33,0.5611876249,21,265 5|277 4
c98760d531ea2fb17144e3131cb6d719,35,0.3673562407,43,368 8|280 5
c98760d531ea2fb17144e3131cb6d719,36,0.3528284132,18,329 6|274 2
c98760d531ea2fb17144e3131cb6d719,36,0.2648156881,18,295 6|279 2
c98760d531ea2fb17144e3131cb6d719,33,0.2288439274,226,170 13|264 16
c9ab696a63d54930c245b5e4d7895795,36,0.6744456291,21,78 5|281 3
c9ab696a63d54930c245b5e4d7895795,36,0.6093040705,28,108 5|268 5
c9ab696a63d54930c245b5e4d7895795,36,0.2177552134,11,136 4|283 2
c9ab696a63d54930c245b5e4d7895795,33,0.1093848273,3002,37 33|227 90
c9c30729c0004710c52579be1f8e9719,33,0.423109591,22,72 5|282 4
c9c30729c0004710c52579be1f8e9719,36,0.0945384726,18,107 4|272 3
c9c30729c0004710c52579be1f8e9719,36,0.0853389949,20,134 5|265 3
c9c6623475f07a816e887fa2333dbffb,36,0.7754442692,25,139 5|278 4
c9d713373c2266f0d17fd2b2d386f2a1,36,0.9587205648,15,297 5|269 2
c9d713373c2266f0d17fd2b2d386f2a1,36,0.776222229,15,200 4|284 3
c9d713373c2266f0d17fd2b2d386f2a1,36,0.4174566269,18,264 4|263 3
c9d713373c2266f0d17fd2b2d386f2a1,35,0.4090828001,51,371 8|275 5
c9d713373c2266f0d17fd2b2d386f2a1,35,0.1346834898,197,370 17|262 11
c9d713373c2266f0d17fd2b2d386f2a1,36,0.1273665279,24,16 6|276 3
c9d713373c2266f0d17fd2b2d386f2a1,36,0.0805278867,10,166 4|281 2
ca004f1b86cf94eacb5ca1636a8ab018,36,0.4753273726,23,141 5|278 4
ca004f1b86cf94eacb5ca1636a8ab018,35,0.3639178276,328,143 17|259 18
ca004f1b86cf94eacb5ca1636a8ab018,36,0.166482389,17,106 5|279 3
ca004f1b86cf94eacb5ca1636a8ab018,35,0.1414479762,41,210 8|278 4
ca004f1b86cf94eacb5ca1636a8ab018,36,0.1112607196,674,339 40|194 16
ca0224a197ecbec6e3ecd5c11603b033,36,0.7103684545,15,203 4|276 3
ca0224a197ecbec6e3ecd5c11603b033,36,0.3089347184,428,120 31|252 13
ca0224a197ecbec6e3ecd5c11603b033,36,0.1564233601,10,292 4|279 2
ca0224a197ecbec6e3ecd5c11603b033,33,0.1326741427,1683,303 26|247 64
ca0224a197ecbec6e3ecd5c11603b033,36,0.1195678264,24,360 7|278 3
ca0224a197ecbec6e3ecd5c11603b033,36,0.1009133756,11,230 3|277 2
ca34d61731972e473d1b794b0040e4d9,35,0.4135042727,442,234 31|254 13
ca34d61731972e473d1b794b0040e4d9,36,0.2212158144,506,167 33|255 15
ca34d61731972e473d1b794b0040e4d9,35,0.0867163837,32,211 7|275 4
ca5e7658dc5cd988b6785fb5c0f49e74,36,0.6182087064,17,238 5|281 2
ca6c800f2c30ab9125e0f2fed4f77208,36,0.3806170225,19,105 5|277 3
ca7c8121ecf00d52e00c82a37d3d7e9c,36,0.7747530341,13,200 4|270 3
ca7c8121ecf00d52e00c82a37d3d7e9c,35,0.6226450205,33,270 7|277 4
ca7c8121ecf00d52e00c82a37d3d7e9c,33,0.5867707133,15,167 4|275 3
ca7c8121ecf00d52e00c82a37d3d7e9c,35,0.5053619742,28,307 7|279 3
94c3b09a0175788678079ca2819073a2,36,0.9849669933,10,199 4|269 2
94c3b09a0175788678079ca2819073a2,33,0.8898849487,15,165 4|277 3
94c3b09a0175788678079ca2819073a2,36,0.8881348968,36,269 7|278 4
94c3b09a0175788678079ca2819073a2,36,0.5826211572,13,134 5|277 2
94c3b09a0175788678079ca2819073a2,36,0.3398680091,25,307 7|284 3
94c3b09a0175788678079ca2819073a2,33,0.1608665138,3637,321 39|229 92
94c3b09a0175788678079ca2819073a2,36,0.1353331804,39,230 8|282 4
95e308d0506c9c6cfebccfdec185e2da,35,0.2101728469,35,397 8|275 4
95ee1da37a19e03073181ae6061435b3,36,0.9390004873,13,263 4|270 2
95ee1da37a19e03073181ae6061435b3,36,0.9226769805,19,300 6|268 2
95ee1da37a19e03073181ae6061435b3,33,0.8400132656,11,168 3|275 2
95ee1da37a19e03073181ae6061435b3,35,0.8022440672,42,372 7|265 5
95ee1da37a19e03073181ae6061435b3,35,0.3715645671,15,234 4|282 3
95ee1da37a19e03073181ae6061435b3,35,0.0781377628,39,335 8|281 4
95f42b1d10ba3e27effff7c47a599add,36,0.8844645619,20,136 7|274 2
95f42b1d10ba3e27effff7c47a599add,33,0.5802354217,19,231 5|274 3
95f42b1d10ba3e27effff7c47a599add,36,0.2830245197,17,103 5|277 3
95f42b1d10ba3e27effff7c47a599add,36,0.2651738524,16,71 5|268 3
95f42b1d10ba3e27effff7c47a599add,33,0.1164310053,1159,341 28|287 41
95f42b1d10ba3e27effff7c47a599add,33,0.0784704387,2519,205 45|286 54
961bc7f245d552927c5cf3d2b56ccd00,36,0.8375612497,29,300 6|276 4
961bc7f245d552927c5cf3d2b56ccd00,33,0.2632426023,29,269 8|259 3
961bc7f245d552927c5cf3d2b56ccd00,33,0.0804293826,4318,25 44|58 97
967a60e856049d9afd8ddb655e8717ec,36,0.9787224531,8,197 4|277 2
967a60e856049d9afd8ddb655e8717ec,35,0.8835830092,37,304 7|278 4
967a60e856049d9afd8ddb655e8717ec,33,0.8144316673,19,167 4|281 3
967a60e856049d9afd8ddb655e8717ec,36,0.7573149204,19,231 7|278 2
967a60e856049d9afd8ddb655e8717ec,35,0.3939173818,18,266 5|267 3
967a60e856049d9afd8ddb655e8717ec,35,0.3627585471,21,336 6|276 3
967a60e856049d9afd8ddb655e8717ec,35,0.1247848496,22,141 5|282 4
9680d9a8a271dee573ac9057fda2cd07,36,0.8443053961,34,274 7|272 4
9680d9a8a271dee573ac9057fda2cd07,33,0.0909239724,1625,209 19|235 83
7c1135b24c3ad35c445198ed61ae5e92,36,0.9777940512,16,233 5|271 3
7c1135b24c3ad35c445198ed61ae5e92,35,0.7176498175,25,306 6|276 3
7c1135b24c3ad35c445198ed61ae5e92,36,0.2090577483,476,285 34|253 13
7c1135b24c3ad35c445198ed61ae5e92,36,0.0724193677,21,134 5|277 4
7c3120a9117360d41af0ff718e4373de,33,0.399070859,2671,277 39|235 66
7c3120a9117360d41af0ff718e4373de,33,0.1128128693,6041,45 54|148 110
7c3120a9117360d41af0ff718e4373de,33,0.0979514495,2702,224 37|201 72
7c3243bd090dc9fee0e6266759824276,36,0.9816522598,15,298 4|310 3
7c3243bd090dc9fee0e6266759824276,33,0.4938438833,270,171 14|265 18
7c3243bd090dc9fee0e6266759824276,36,0.4145714343,17,330 5|315 3
7c3243bd090dc9fee0e6266759824276,33,0.3592708707,3240,232 32|223 98
7c3243bd090dc9fee0e6266759824276,36,0.1562226415,22,140 6|273 3
7c3243bd090dc9fee0e6266759824276,36,0.1011413708,13,11 4|311 2
7c3243bd090dc9fee0e6266759824276,36,0.0789473057,22,394 7|310 3
7c433f3680e38e4da37ce1792a3d9e68,36,0.8972350359,15,137 5|267 3
7c433f3680e38e4da37ce1792a3d9e68,33,0.2136873305,24,169 4|272 4
7c433f3680e38e4da37ce1792a3d9e68,36,0.1760970801,481,248 36|231 13
7c433f3680e38e4da37ce1792a3d9e68,33,0.1624139696,242,140 14|270 16
7c433f3680e38e4da37ce1792a3d9e68,33,0.1560749114,14,73 4|277 3
7c433f3680e38e4da37ce1792a3d9e68,36,0.0953881145,12,107 4|279 2
7c53b1bca415d7cd112fecedcc26e18e,36,0.5038188696,19,167 5|274 3
7c53b1bca415d7cd112fecedcc26e18e,33,0.3331547976,20,135 5|281 3
7c53b1bca415d7cd112fecedcc26e18e,35,0.2845688164,54,245 7|151 6
7c53b1bca415d7cd112fecedcc26e18e,35,0.1077605188,22,239 6|273 3
7c5ca8f3f31dacb82c52b4844b098418,36,0.5740223527,10,325 4|280 2
7c5ca8f3f31dacb82c52b4844b098418,33,0.2186414301,263,394 17|268 15
7c5ca8f3f31dacb82c52b4844b098418,36,0.1593862027,19,202 6|275 2
7c5ca8f3f31dacb82c52b4844b098418,36,0.1486442834,19,168 7|276 2
7c5ca8f3f31dacb82c52b4844b098418,35,0.1089297757,25,174 5|58 4
59b88a2b2221b7543db5ddbef836eca1,36,0.9766387343,13,233 4|276 2
59b88a2b2221b7543db5ddbef836eca1,36,0.8715285063,19,133 5|260 3
59b88a2b2221b7543db5ddbef836eca1,36,0.4100472927,15,164 5|276 2
59b88a2b2221b7543db5ddbef836eca1,36,0.2571162283,20,302 6|276 3
59b88a2b2221b7543db5ddbef836eca1,36,0.1916283816,21,264 6|282 3
59b88a2b2221b7543db5ddbef836eca1,37,0.1432142407,14,200 4|278 3
59b88a2b2221b7543db5ddbef836eca1,35,0.132306546,30,336 7|268 3
59b88a2b2221b7543db5ddbef836eca1,33,0.0727184042,464,138 13|261 34
5a245a4b1bcb718b85a56b37e4c92f2f,36,0.442910403,17,268 4|277 3
5a245a4b1bcb718b85a56b37e4c92f2f,35,0.250430882,228,198 13|265 17
5a245a4b1bcb718b85a56b37e4c92f2f,33,0.2063720375,15,199 4|259 3
5a24e40abad404afd870d14845d51cf9,36,0.4504868984,18,137 4|270 3
5a24e40abad404afd870d14845d51cf9,36,0.3297822773,29,206 7|272 3
5a24e40abad404afd870d14845d51cf9,33,0.1897767335,13,69 4|280 3
5a24e40abad404afd870d14845d51cf9,35,0.1728048772,34,242 8|276 4
5a24e40abad404afd870d14845d51cf9,36,0.1203392893,42,275 8|269 4
5a24e40abad404afd870d14845d51cf9,36,0.0814551264,14,105 5|277 2
5a253fd9e9d055eb15110c5f50c68496,36,0.6584718227,20,396 6|377 3
5a253fd9e9d055eb15110c5f50c68496,36,0.137647301,16,262 5|275 3
5a57433e3647e523eed255dd8f95693a,36,0.6399640441,23,268 6|281 3
5a57433e3647e523eed255dd8f95693a,35,0.564484179,24,206 6|282 4
5a57433e3647e523eed255dd8f95693a,36,0.2818604112,24,335 6|279 3
5a57433e3647e523eed255dd8f95693a,35,0.2765708566,212,398 15|274 13
5a57433e3647e523eed255dd8f95693a,36,0.1696360111,15,171 4|279 3
5a57433e3647e523eed255dd8f95693a,35,0.117111288,340,205 17|261 19
5a9de7fe48a42f1684033c95f89a0f51,33,0.4132729471,16,199 4|268 3
5a9de7fe48a42f1684033c95f89a0f51,36,0.126834318,10,294 4|277 2
5a9de7fe48a42f1684033c95f89a0f51,36,0.0932269916,17,395 5|280 2
5ab58260fcaeae8ce232644896793519,36,0.0842081308,27,16 6|242 3
5ac2c2b6464c140c31250b6a1bf0206f,36,0.3758814335,17,139 4|277 3
5ae4729a469945ff406641232a3e4728,36,0.5388537049,20,200 4|271 4
5ae4729a469945ff406641232a3e4728,36,0.2807638049,19,173 6|269 2
5af35edf67f76d94e1ac813ce0a9a540,33,0.9263238311,1659,55 34|253 48
89f0aa94d37ce32f2e6883ba174953fe,36,0.718229115,21,401 5|313 3
89f0aa94d37ce32f2e6883ba174953fe,36,0.6115888953,41,270 10|282 3
89f0aa94d37ce32f2e6883ba174953fe,33,0.2242616564,25,167 5|283 4
8c112da6ab4f6f1ac1b351b8c117a33e,36,0.6211301684,9,104 3|271 2
8c112da6ab4f6f1ac1b351b8c117a33e,35,0.6042089462,31,169 6|279 5
8c112da6ab4f6f1ac1b351b8c117a33e,33,0.1205557808,305,109 13|259 23
8c112da6ab4f6f1ac1b351b8c117a33e,33,0.113320671,2151,68 24|231 88
8d704d44bb328f0ab4cd77190f7db5e9,36,0.2072163373,24,265 6|274 3
8d704d44bb328f0ab4cd77190f7db5e9,35,0.1164595485,46,366 7|277 5
917aff2761fe058ae5769c8526e63a67,36,0.080325596,456,166 33|228 13
98a8c7e7a70f91c225b77cbc4a41ce28,35,0.3364403546,28,269 7|276 3
98a8c7e7a70f91c225b77cbc4a41ce28,36,0.2363280654,23,232 6|264 3
9df73c4dd7d6efab6e39c9e91f4fe3ae,36,0.8641700745,20,230 6|270 3
9df73c4dd7d6efab6e39c9e91f4fe3ae,33,0.6571853757,24,139 6|273 3
9df73c4dd7d6efab6e39c9e91f4fe3ae,36,0.2718822062,11,68 4|264 2
9df73c4dd7d6efab6e39c9e91f4fe3ae,36,0.1078633443,21,201 6|278 3
a49a78b27720e3199e19e536c578a027,36,0.3844350278,11,104 4|279 2
a49a78b27720e3199e19e536c578a027,35,0.109709397,135,139 15|167 8
a49a78b27720e3199e19e536c578a027,33,0.1054914817,3405,129 28|221 117
a9ce0809a7ff032877dda2167c756174,35,0.5844582319,27,140 5|266 4
25c6b3ea2e7f55d55af84cdb7e164980,36,0.9439440966,18,106 5|275 3
25c6b3ea2e7f55d55af84cdb7e164980,36,0.8727515936,19,234 6|283 2
25c6b3ea2e7f55d55af84cdb7e164980,36,0.5566980243,22,270 7|271 2
25c6b3ea2e7f55d55af84cdb7e164980,36,0.2982079983,23,168 5|278 3
25c6b3ea2e7f55d55af84cdb7e164980,36,0.2781198025,16,69 5|262 2
25c6b3ea2e7f55d55af84cdb7e164980,36,0.1306277812,19,196 4|274 3
25c6b3ea2e7f55d55af84cdb7e164980,33,0.1127896681,317,200 15|262 20
25ef8a112dd4cccf1c6353b9c0a9b44f,35,0.5539827943,314,208 15|234 19
25ef8a112dd4cccf1c6353b9c0a9b44f,33,0.4273153841,4708,73 55|224 85
25ef8a112dd4cccf1c6353b9c0a9b44f,33,0.1928429455,2056,294 31|247 66
260381986211156800b0a16dbc995394,33,0.5296310186,21,138 6|276 3
260a17ab646b207c967a38b8efbfc509,36,0.7726311684,31,270 7|274 4
260a17ab646b207c967a38b8efbfc509,36,0.7091821432,19,71 5|282 3
260a17ab646b207c967a38b8efbfc509,36,0.3921557069,19,203 5|278 3
260a17ab646b207c967a38b8efbfc509,36,0.3566829562,25,140 6|270 3
261a861941620e128ca837c5e7eb7028,36,0.6461210251,471,264 30|254 15
261a861941620e128ca837c5e7eb7028,33,0.1365012378,1070,248 29|294 36
261a861941620e128ca837c5e7eb7028,35,0.0941008851,29,177 7|274 3
264d6f7d2a9e93c4e6b8c2353a29f6f4,36,0.973541379,35,75 7|280 4
264d6f7d2a9e93c4e6b8c2353a29f6f4,36,0.789309144,15,14 4|282 3
264d6f7d2a9e93c4e6b8c2353a29f6f4,35,0.4646164477,166,140 13|270 12
264d6f7d2a9e93c4e6b8c2353a29f6f4,35,0.0766740739,24,142 6|267 3
3e8c6bb68d4bfac80c5a49b3f5e8553e,35,0.7258601785,18,271 5|272 3
3e8c6bb68d4bfac80c5a49b3f5e8553e,36,0.483659029,27,138 7|274 3
3e8c6bb68d4bfac80c5a49b3f5e8553e,36,0.3686684072,21,106 5|266 4
3e8c6bb68d4bfac80c5a49b3f5e8553e,36,0.311427772,19,201 5|273 3
3e8c6bb68d4bfac80c5a49b3f5e8553e,36,0.1030397043,23,168 5|281 4
3ec9be2ba0361633bc2504b1813cfff1,36,0.9165170193,18,134 5|265 3
3ec9be2ba0361633bc2504b1813cfff1,35,0.7215825915,37,209 8|279 4
3ec9be2ba0361633bc2504b1813cfff1,36,0.1511297077,11,103 4|275 2
3ec9be2ba0361633bc2504b1813cfff1,33,0.0912297443,2277,340 38|303 58
3ec9be2ba0361633bc2504b1813cfff1,33,0.0891063139,2522,64 32|237 78
3edf9a2a6378e4fef18f381c2d9c9ea2,33,0.1981085241,1089,228 29|285 36
3f4147c7a0af0b8089f3c8b38bf502b8,36,0.70900774,13,134 3|273 3
3f4147c7a0af0b8089f3c8b38bf502b8,36,0.4160241783,19,102 5|267 3
3f4147c7a0af0b8089f3c8b38bf502b8,35,0.299233973,11,72 4|278 2
3f4147c7a0af0b8089f3c8b38bf502b8,33,0.0842610523,1687,362 29|244 58
3f4147c7a0af0b8089f3c8b38bf502b8,33,0.0840414613,3395,291 33|223 101
3f8c43cd27c4c1600dd647b48cdadd80,35,0.662207067,283,176 19|257 14
3f8c43cd27c4c1600dd647b48cdadd80,35,0.6597784162,46,142 8|278 5
3f8c43cd27c4c1600dd647b48cdadd80,36,0.1549306512,13,73 4|267 2
3f8c43cd27c4c1600dd647b48cdadd80,36,0.0857632235,16,102 5|272 2
3faa61faded928c7f2be1ad7d361d0c9,35,0.5966110229,25,79 7|246 3
3faa61faded928c7f2be1ad7d361d0c9,35,0.4823839962,36,267 7|272 4
3faa61faded928c7f2be1ad7d361d0c9,36,0.2848342359,19,231 6|274 3
3faa61faded928c7f2be1ad7d361d0c9,33,0.2725386024,25,198 6|274 3
3faa61faded928c7f2be1ad7d361d0c9,35,0.1407003999,182,297 17|260 10
3faa61faded928c7f2be1ad7d361d0c9,36,0.0913396329,13,165 4|274 2
3fb49a25b4d61b0110730e2f9987bebc,36,0.9405340552,18,267 5|271 3
3fb49a25b4d61b0110730e2f9987bebc,35,0.4358254671,41,339 9|276 4
3fb49a25b4d61b0110730e2f9987bebc,35,0.3480928838,34,302 8|280 4
3fb49a25b4d61b0110730e2f9987bebc,36,0.3354086578,13,232 5|273 2
3fb49a25b4d61b0110730e2f9987bebc,36,0.0735838637,12,197 4|274 2
3ffab929c3203b889beac5c446568551,36,0.4044395983,19,201 5|272 3
3ffab929c3203b889beac5c446568551,36,0.2407020032,13,70 4|278 3
3ffab929c3203b889beac5c446568551,36,0.0815845132,623,53 41|166 15
4009214373f520808ea1a355a5d61791,36,0.1060547605,19,136 6|273 3
ba3e3d34a4c21ef62101380e648b3c4b,36,0.9241854548,16,232 5|267 2
ba3e3d34a4c21ef62101380e648b3c4b,36,0.5765089393,23,266 7|277 3
ba3e3d34a4c21ef62101380e648b3c4b,36,0.4665755332,15,163 5|267 2
ba3e3d34a4c21ef62101380e648b3c4b,33,0.3454859257,13,104 4|284 2
ba3e3d34a4c21ef62101380e648b3c4b,35,0.3444652855,46,302 7|275 6
ba3e3d34a4c21ef62101380e648b3c4b,36,0.1019565761,24,133 6|260 3
ba3e3d34a4c21ef62101380e648b3c4b,33,0.0965892822,271,237 13|266 20
ba5019637a4a2dc26a22f12c49640f3a,36,0.8717817068,13,236 4|310 2
ba765891d8c8a0cbb8576b20d8270355,35,0.8221998811,21,270 5|275 3
ba765891d8c8a0cbb8576b20d8270355,36,0.0778292641,27,235 7|283 3
ba802db719570e4d4c1a467d08efcaaf,36,0.9834402204,16,206 5|277 2
ba802db719570e4d4c1a467d08efcaaf,36,0.8533070683,17,136 4|270 3
ba802db719570e4d4c1a467d08efcaaf,36,0.5994352102,14,74 5|283 2
ba802db719570e4d4c1a467d08efcaaf,35,0.2523688972,229,274 15|259 15
ba802db719570e4d4c1a467d08efcaaf,36,0.2519693971,18,170 5|273 3
ba802db719570e4d4c1a467d08efcaaf,36,0.2514475584,16,7 4|279 3
bacfb1a3fbb69ce910b48e170b757cfc,36,0.6768670082,14,106 5|278 2
bacfb1a3fbb69ce910b48e170b757cfc,33,0.6535542011,10,69 3|278 3
bacfb1a3fbb69ce910b48e170b757cfc,36,0.6446982622,19,138 6|262 3
bacfb1a3fbb69ce910b48e170b757cfc,35,0.4033479393,29,176 6|280 4
bacfb1a3fbb69ce910b48e170b757cfc,36,0.206106782,26,304 7|245 3
bad0c0a647be09ea880e1eedd2c55034,35,0.5883851647,278,146 15|230 17
bad0c0a647be09ea880e1eedd2c55034,36,0.1062044874,20,263 6|280 3
bb3b6daba98ff45da00fc8a36418c788,33,0.3797221184,3997,205 49|270 80
bb4e2f1bd95df6d2af04d8f60a01d545,36,0.4385390282,13,326 5|276 2
bb4e2f1bd95df6d2af04d8f60a01d545,36,0.3631017208,15,198 4|274 3
bb4e2f1bd95df6d2af04d8f60a01d545,33,0.2415596247,2429,171 51|284 46
bb4e2f1bd95df6d2af04d8f60a01d545,35,0.2272260338,27,398 6|283 4
bb4e2f1bd95df6d2af04d8f60a01d545,36,0.2129749209,21,229 5|265 3
bb4e2f1bd95df6d2af04d8f60a01d545,36,0.1997087896,20,265 5|280 3
bb86b477d5dd1e12775b4eee956caf6f,36,0.4949625432,20,328 5|273 3
bb86b477d5dd1e12775b4eee956caf6f,35,0.3520535231,29,398 7|279 3
bb86b477d5dd1e12775b4eee956caf6f,33,0.2896733582,2045,157 33|235 60
bb86b477d5dd1e12775b4eee956caf6f,36,0.1937709451,18,358 5|267 3
bb86b477d5dd1e12775b4eee956caf6f,33,0.085022077,1764,285 28|246 61
bb86b477d5dd1e12775b4eee956caf6f,35,0.0704644993,285,106 15|263 18
321c52f3c81256ba08adaed4c92c05e5,36,0.4932560325,26,237 6|275 4
321c52f3c81256ba08adaed4c92c05e5,36,0.1245086119,29,169 6|272 4
3246ec7309ed8c62ffabde403ab16fb9,36,0.4932651222,20,104 6|274 3
3246ec7309ed8c62ffabde403ab16fb9,36,0.438349247,9,68 3|268 2
3246ec7309ed8c62ffabde403ab16fb9,36,0.4307787716,23,303 6|310 3
3246ec7309ed8c62ffabde403ab16fb9,36,0.2901547253,27,142 6|267 4
324d2e7ab61a93db7c24aa0b3e087a9d,36,0.9619951844,8,329 3|272 2
3288ea61278528879f7eecda0600132a,36,0.2340109944,24,8 6|274 3
3288ea61278528879f7eecda0600132a,35,0.1891449243,19,73 6|271 3
329d18ea25c740734170c28a4403e874,33,0.6261585355,15,235 4|261 3
329d18ea25c740734170c28a4403e874,36,0.5476301312,22,270 6|270 3
329d18ea25c740734170c28a4403e874,36,0.27909711,32,303 7|281 4
329d18ea25c740734170c28a4403e874,35,0.1621888131,23,332 6|301 3
329d18ea25c740734170c28a4403e874,36,0.0866926461,13,201 4|285 2
334280d26306233407f850fb4e0d4354,35,0.1489262581,43,176 8|275 5
334280d26306233407f850fb4e0d4354,36,0.0936660469,24,102 7|273 3
334280d26306233407f850fb4e0d4354,33,0.0792470276,1946,66 30|246 62
33434fd425d9075cd88fbeb7a8044041,36,0.5371582508,27,234 6|260 4
33434fd425d9075cd88fbeb7a8044041,36,0.4429666996,22,270 6|273 3
33434fd425d9075cd88fbeb7a8044041,35,0.2360199988,219,235 12|268 17
33a3e47e9bd028d6e420d0438ac51838,36,0.6253246665,8,70 3|275 2
33a3e47e9bd028d6e420d0438ac51838,36,0.2809940577,20,134 6|270 3
33b60c5384e53721d33c42f90e204813,35,0.6986333132,207,238 14|266 14
33b60c5384e53721d33c42f90e204813,36,0.2653770447,18,12 5|275 3
33b60c5384e53721d33c42f90e204813,33,0.2568137348,259,204 15|265 16
33b60c5384e53721d33c42f90e204813,36,0.1980579644,20,170 6|280 3
33b60c5384e53721d33c42f90e204813,36,0.1607312113,14,198 5|279 2
33b60c5384e53721d33c42f90e204813,35,0.0996074453,188,103 15|262 12
33b60c5384e53721d33c42f90e204813,36,0.0922715813,29,74 7|276 3
1413ea0fc8ffb0e482ccd3d9c3b46c5f,36,0.4201376736,17,167 5|273 2
1413ea0fc8ffb0e482ccd3d9c3b46c5f,36,0.2166916281,24,235 6|279 3
1423048da2815af715c98b66ba90e877,35,0.4679452181,189,334 14|265 13
1424df109cdc0c9c0ebfd01b7c8b2156,36,0.9107160568,21,236 6|270 3
1424df109cdc0c9c0ebfd01b7c8b2156,36,0.2497173399,29,206 7|274 4
143a831e7c97de48197b2c644001b5e6,33,0.0843416527,2991,168 51|280 58
144f30136d55fbd6627e3063efebeae6,36,0.7172326446,23,233 5|268 4
144f30136d55fbd6627e3063efebeae6,36,0.6032437682,11,200 4|270 2
144f30136d55fbd6627e3063efebeae6,36,0.3860270083,20,168 5|272 3
144f30136d55fbd6627e3063efebeae6,36,0.1897437274,28,303 8|270 3
144f30136d55fbd6627e3063efebeae6,36,0.1580921263,13,135 4|272 3
144f30136d55fbd6627e3063efebeae6,36,0.0983031467,8,6 3|280 2
144f30136d55fbd6627e3063efebeae6,36,0.073189564,14,263 5|277 2
144f99c51a501a5c536c68213c3abad3,36,0.138203904,40,369 8|216 4
145e5c93215e4f92e33f568c9be29715,35,0.1478506625,33,177 7|269 4
145e5c93215e4f92e33f568c9be29715,35,0.0878269225,463,164 35|254 13
14705f5b02efeabca674b9d6afaeb17d,36,0.842792809,13,137 4|261 3
14705f5b02efeabca674b9d6afaeb17d,33,0.7067016363,11,70 3|275 2
14705f5b02efeabca674b9d6afaeb17d,33,0.6701016426,24,108 5|275 4
14705f5b02efeabca674b9d6afaeb17d,36,0.1802204698,25,174 6|276 3
148fd487b9215d05adc786af97e8192d,36,0.227604568,16,332 5|280 3
14b016ddb504bf5dcb9b7afcba30bff6,33,0.400710851,1835,107 30|241 59
6cbae0075c4646756d35b5ae1ed2ba1c,36,0.810826242,25,241 7|279 3
6cbae0075c4646756d35b5ae1ed2ba1c,36,0.7292448282,17,10 4|277 3
6cbae0075c4646756d35b5ae1ed2ba1c,36,0.5359972119,12,168 4|279 2
6cbae0075c4646756d35b5ae1ed2ba1c,36,0.3530005515,15,70 4|271 3
6cbae0075c4646756d35b5ae1ed2ba1c,36,0.3096382618,15,38 5|283 3
6cbae0075c4646756d35b5ae1ed2ba1c,36,0.1827526838,14,204 6|281 2
6cbae0075c4646756d35b5ae1ed2ba1c,33,0.1030860171,2653,76 25|224 105
6cbae0075c4646756d35b5ae1ed2ba1c,36,0.0944928229,13,104 4|278 2
6d3a94068bc9ddc93997686731e7dda8,36,0.5135999918,559,224 34|251 16
6d3a94068bc9ddc93997686731e7dda8,35,0.3540488183,22,236 6|273 3
6d3a94068bc9ddc93997686731e7dda8,35,0.1590931118,50,273 9|272 5
6d3a94068bc9ddc93997686731e7dda8,36,0.0821547732,17,202 5|278 3
6d3a94068bc9ddc93997686731e7dda8,35,0.0795753151,27,80 7|279 3
6d3a94068bc9ddc93997686731e7dda8,35,0.0794034004,283,81 18|261 15
6d3a94068bc9ddc93997686731e7dda8,33,0.078816615,18,165 5|278 3
6d44cf80cc33c5f7102ac9d4b6e27ad7,36,0.8513789177,14,199 5|280 2
6d44cf80cc33c5f7102ac9d4b6e27ad7,36,0.7685624361,26,303 6|278 3
